"Gene.Names"	"apo1_Rep1"	"apo1_Rep2"	"apo1_Rep3"	"apo2_Rep1"	"apo2_Rep2"	"apo2_Rep3"	"apo3_Rep1"	"apo3_Rep2"	"apo3_Rep3"	"Entry"	"Entry.Name"	"Protein.names"	"Length"	"Pathway"	"Gene.Ontology..biological.process."	"Gene.Ontology.IDs"
"EGW08_008349"	211	105	106	266	158	108	243	114	129	"A0A3S0ZR32"	"A0A3S0ZR32_ELYCH"	"Mitochondrial pyruvate carrier"	135	""	"mitochondrial pyruvate transmembrane transport [GO:0006850]"	"GO:0005743; GO:0006850"
"EGW08_008350"	606	315	291	697	354	343	691	346	345	"A0A433TQI3"	"A0A433TQI3_ELYCH"	"SH3 domain-containing protein"	494	""	""	""
"EGW08_008351"	97	57	40	132	74	58	113	46	67	"A0A3S1BLV1"	"A0A3S1BLV1_ELYCH"	"Fructose-2,6-bisphosphatase TIGAR"	317	""	""	"GO:0003824"
"EGW08_008352"	54	26	28	83	49	34	89	41	48	"A0A3S0ZPJ4"	"A0A3S0ZPJ4_ELYCH"	"Beta-1,4-galactosyltransferase (EC 2.4.1.-)"	347	"PATHWAY: Protein modification; protein glycosylation. {ECO:0000256|ARBA:ARBA00004922, ECO:0000256|RuleBase:RU368121}."	"carbohydrate metabolic process [GO:0005975]; protein glycosylation [GO:0006486]"	"GO:0005975; GO:0006486; GO:0016020; GO:0016757"
"EGW08_008353"	67	34	33	84	52	32	78	39	39	"A0A433TQI8"	"A0A433TQI8_ELYCH"	"Uncharacterized protein"	1029	""	""	""
"EGW08_008354"	58	30	28	59	31	28	61	32	29	"A0A3S1BHM2"	"A0A3S1BHM2_ELYCH"	"Uncharacterized protein"	1535	""	""	""
"EGW08_008355"	0	0	0	0	0	0	2	1	1	"A0A3S1BH76"	"A0A3S1BH76_ELYCH"	"LisH domain-containing protein"	116	""	""	""
"EGW08_008356"	11	7	4	9	5	4	10	7	3	"A0A3S1HQ00"	"A0A3S1HQ00_ELYCH"	"Uncharacterized protein"	346	""	""	""
"EGW08_008357"	8	4	4	15	6	9	14	8	6	"A0A3S1A6C8"	"A0A3S1A6C8_ELYCH"	"Integrase catalytic domain-containing protein"	339	""	""	"GO:0003676"
"EGW08_008358"	68	31	37	83	43	40	76	35	41	"A0A433TQP1"	"A0A433TQP1_ELYCH"	"alpha-1,2-Mannosidase (EC 3.2.1.-)"	647	""	"carbohydrate metabolic process [GO:0005975]"	"GO:0004571; GO:0005509; GO:0005975; GO:0016020"
"EGW08_008359"	169	92	77	176	84	92	172	83	89	"A0A3S0ZVE8"	"A0A3S0ZVE8_ELYCH"	"GDP/GTP exchange factor Sec2 N-terminal domain-containing protein"	556	""	""	"GO:0005085"
"EGW08_008360"	483	260	223	584	311	273	558	283	275	"A0A433TQJ4"	"A0A433TQJ4_ELYCH"	"CCHC-type domain-containing protein"	575	""	""	"GO:0003676; GO:0008270"
"EGW08_008361"	152	74	78	196	106	90	155	73	82	"A0A3S1C5Y8"	"A0A3S1C5Y8_ELYCH"	"Uncharacterized protein"	217	""	""	""
"EGW08_008362"	65	38	27	96	57	39	84	41	43	"A0A3S1BAQ3"	"A0A3S1BAQ3_ELYCH"	"Alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase B"	596	""	""	""
"EGW08_008363"	1	0	1	0	0	0	1	1	0	"A0A3S0ZR40"	"A0A3S0ZR40_ELYCH"	"Uncharacterized protein"	113	""	""	""
"EGW08_008364"	0	0	0	0	0	0	0	0	0	"A0A3S1BLV9"	"A0A3S1BLV9_ELYCH"	"Uncharacterized protein"	496	""	""	"GO:0016020"
"EGW08_008365"	29	14	15	41	23	18	29	10	19	"A0A433TQQ4"	"A0A433TQQ4_ELYCH"	"CCHC-type domain-containing protein"	138	""	""	""
"EGW08_008366"	27	13	14	29	14	15	33	10	23	"A0A3S0ZPK6"	"A0A3S0ZPK6_ELYCH"	"Amino acid permease/ SLC12A domain-containing protein"	474	""	""	"GO:0016020; GO:0022857"
"EGW08_008367"	20	10	10	36	18	18	36	24	12	"A0A433TQX6"	"A0A433TQX6_ELYCH"	"Exostosin GT47 domain-containing protein"	719	""	"protein glycosylation [GO:0006486]"	"GO:0005789; GO:0006486; GO:0016757"
"EGW08_008368"	169	77	92	191	92	99	212	110	102	"A0A3S1BHN2"	"A0A3S1BHN2_ELYCH"	"Mon2/Sec7/BIG1-like HDS domain-containing protein"	1415	""	""	""
"EGW08_008369"	10	5	5	9	6	3	10	4	6	"A0A3S1BH87"	"A0A3S1BH87_ELYCH"	"Uncharacterized protein"	140	""	"regulation of ARF protein signal transduction [GO:0032012]"	"GO:0005085; GO:0032012"
"EGW08_008370"	11	6	5	18	11	7	17	4	13	"A0A433TQK2"	"A0A433TQK2_ELYCH"	"Uncharacterized protein"	322	""	""	""
"EGW08_008371"	49	25	24	53	27	26	48	25	23	"A0A433TQU5"	"A0A433TQU5_ELYCH"	"DNA-directed DNA polymerase (EC 2.7.7.7)"	2579	""	"DNA repair [GO:0006281]; DNA-templated DNA replication [GO:0006261]"	"GO:0003677; GO:0003887; GO:0005524; GO:0006261; GO:0006281"
"EGW08_008372"	11	7	4	13	8	5	8	4	4	"A0A3S1HQ09"	"A0A3S1HQ09_ELYCH"	"BRO1 domain-containing protein"	420	""	""	""
"EGW08_008373"	1287	677	610	1487	767	720	1507	766	741	"A0A3S1A6E0"	"A0A3S1A6E0_ELYCH"	"Superoxide dismutase [Cu-Zn] (EC 1.15.1.1)"	162	""	""	"GO:0004784; GO:0005507"
"EGW08_008374"	6	3	3	10	4	6	4	2	2	"A0A3S0ZVF5"	"A0A3S0ZVF5_ELYCH"	"G-protein coupled receptors family 1 profile domain-containing protein"	295	""	""	"GO:0004930; GO:0016020"
"EGW08_008375"	2	1	1	4	0	4	5	3	2	"A0A3S1C5Z6"	"A0A3S1C5Z6_ELYCH"	"G-protein coupled receptors family 1 profile domain-containing protein"	471	""	""	"GO:0004930; GO:0016020"
"EGW08_008376"	1	1	0	1	1	0	4	1	3	"A0A3S1BAR2"	"A0A3S1BAR2_ELYCH"	"G-protein coupled receptors family 1 profile domain-containing protein"	346	""	""	"GO:0004930; GO:0016020"
"EGW08_008377"	11	5	6	19	12	7	23	13	10	"A0A433TQR5"	"A0A433TQR5_ELYCH"	"N-acetyltransferase domain-containing protein"	762	""	"cell cycle [GO:0007049]"	"GO:0005634; GO:0007049; GO:0016746; GO:0046872"
"EGW08_008378"	83	41	42	108	59	49	103	47	56	"A0A3S1A6B1"	"A0A3S1A6B1_ELYCH"	"Fibronectin type-III domain-containing protein"	525	""	""	"GO:0016020"
"EGW08_008379"	2	1	1	2	1	1	1	1	0	"A0A433TQR8"	"A0A433TQR8_ELYCH"	"NXPE family member 3-like"	664	""	""	""
"EGW08_008380"	9	5	4	13	10	3	12	5	7	"A0A433TQF4"	"A0A433TQF4_ELYCH"	"BTB domain-containing protein"	262	""	"protein homooligomerization [GO:0051260]"	"GO:0051260"
"EGW08_008381"	51	27	24	65	37	28	60	26	34	"A0A433TQP2"	"A0A433TQP2_ELYCH"	"Knr4/Smi1-like domain-containing protein"	321	""	"protein polyglutamylation [GO:0018095]"	"GO:0018095"
"EGW08_008382"	157	76	81	185	92	93	158	78	80	"A0A3S0ZVD3"	"A0A3S0ZVD3_ELYCH"	"Serine/threonine-protein kinase ATR (EC 2.7.11.1)"	2388	""	"DNA repair [GO:0006281]; phosphorylation [GO:0016310]"	"GO:0004674; GO:0005524; GO:0006281; GO:0016310"
"EGW08_008383"	4	1	3	6	2	4	10	4	6	"A0A433TQF1"	"A0A433TQF1_ELYCH"	"Uncharacterized protein"	221	""	""	""
"EGW08_008384"	102	45	57	97	47	50	97	54	43	"A0A3S1C5X5"	"A0A3S1C5X5_ELYCH"	"ADP-ribosylation factor-related protein 1"	202	""	""	"GO:0003924; GO:0005525"
"EGW08_008385"	19	14	5	32	17	15	38	17	21	"A0A433TQJ7"	"A0A433TQJ7_ELYCH"	"CCHC-type domain-containing protein"	192	""	""	""
"EGW08_008386"	28	10	18	34	19	15	25	10	15	"A0A3S1BAN5"	"A0A3S1BAN5_ELYCH"	"diphosphoinositol-polyphosphate diphosphatase (EC 3.6.1.52)"	149	""	""	"GO:0016462"
"EGW08_008387"	0	0	0	0	0	0	1	0	1	"A0A3S0ZR21"	"A0A3S0ZR21_ELYCH"	"Uncharacterized protein"	152	""	""	""
"EGW08_008388"	0	0	0	0	0	0	0	0	0	"A0A3S1BLU4"	"A0A3S1BLU4_ELYCH"	"Uncharacterized protein"	574	""	""	""
"EGW08_008389"	52	25	27	64	29	35	46	18	28	"A0A433TQT4"	"A0A433TQT4_ELYCH"	"Ion transport domain-containing protein"	308	""	""	"GO:0005216; GO:0016020"
"EGW08_008390"	21	10	11	34	17	17	30	16	14	"A0A433TQG5"	"A0A433TQG5_ELYCH"	"Armadillo repeat-containing domain-containing protein"	114	""	""	""
"EGW08_008391"	11	2	9	15	8	7	16	10	6	"A0A433TQQ5"	"A0A433TQQ5_ELYCH"	"SAM domain-containing protein"	420	""	""	""
"EGW08_008392"	344	176	168	412	211	201	392	215	177	"A0A433TQP7"	"A0A433TQP7_ELYCH"	"non-specific serine/threonine protein kinase (EC 2.7.11.1)"	1451	""	"protein phosphorylation [GO:0006468]"	"GO:0000287; GO:0004674; GO:0005524; GO:0005737; GO:0006468"
"EGW08_008393"	1238	652	586	1449	781	668	1374	747	627	"A0A433TQG4"	"A0A433TQG4_ELYCH"	"peptidylprolyl isomerase (EC 5.2.1.8)"	109	""	""	"GO:0003755"
"EGW08_008394"	34	22	12	37	23	14	33	15	18	"A0A433TQG2"	"A0A433TQG2_ELYCH"	"Alpha-N-acetylglucosaminidase N-terminal domain-containing protein"	151	""	""	"GO:0016787"
"EGW08_008395"	445	234	211	504	264	240	417	208	209	"A0A3S0ZPI3"	"A0A3S0ZPI3_ELYCH"	"Alpha-N-acetylglucosaminidase"	615	""	""	""
"EGW08_008396"	203	109	94	248	118	130	230	116	114	"A0A3S1BHL3"	"A0A3S1BHL3_ELYCH"	"Succinyl-CoA:3-ketoacid-coenzyme A transferase (EC 2.8.3.5)"	526	"PATHWAY: Ketone metabolism; succinyl-CoA degradation; acetoacetyl-CoA from succinyl-CoA: step 1/1. {ECO:0000256|ARBA:ARBA00004753, ECO:0000256|PIRNR:PIRNR000858}."	"ketone body catabolic process [GO:0046952]"	"GO:0005739; GO:0008260; GO:0046952"
"EGW08_008397"	42	19	23	50	27	23	56	19	37	"A0A433TQT8"	"A0A433TQT8_ELYCH"	"t-SNARE coiled-coil homology domain-containing protein"	299	""	"intracellular protein transport [GO:0006886]; vesicle-mediated transport [GO:0016192]"	"GO:0005484; GO:0006886; GO:0016020; GO:0016192"
"EGW08_008398"	6	1	5	9	4	5	5	2	3	"A0A3S1BH63"	"A0A3S1BH63_ELYCH"	"G-protein coupled receptors family 1 profile domain-containing protein"	1097	""	""	"GO:0004888; GO:0005230; GO:0016020"
"EGW08_008399"	38	17	21	40	19	21	39	26	13	"A0A3S1HPZ2"	"A0A3S1HPZ2_ELYCH"	"Uncharacterized protein"	160	""	""	""
"EGW08_008400"	130	65	65	131	64	67	111	52	59	"A0A3S1A6C0"	"A0A3S1A6C0_ELYCH"	"Uncharacterized protein"	584	""	""	"GO:0003691; GO:0005634"
"EGW08_008401"	12	8	4	17	7	10	5	4	1	"A0A3S0ZVE1"	"A0A3S0ZVE1_ELYCH"	"Uncharacterized protein"	825	""	""	""
"EGW08_008402"	0	0	0	0	0	0	0	0	0	"A0A433TQR2"	"A0A433TQR2_ELYCH"	"ABC-2 type transporter domain-containing protein"	152	""	""	""
"EGW08_008403"	1	0	1	0	0	0	0	0	0	"A0A3S0ZR12"	"A0A3S0ZR12_ELYCH"	"Uncharacterized protein"	256	""	""	""
"EGW08_008404"	1	1	0	3	2	1	2	1	1	"A0A433TQD9"	"A0A433TQD9_ELYCH"	"Peptidase M12B domain-containing protein"	754	""	"proteolysis [GO:0006508]"	"GO:0004222; GO:0006508; GO:0046872"
"EGW08_008405"	154	84	70	169	89	80	158	75	83	"A0A433TQH3"	"A0A433TQH3_ELYCH"	"Glycosyltransferase family 92 protein (EC 2.4.1.-)"	574	""	""	"GO:0016020; GO:0016757"
"EGW08_008406"	3	2	1	5	1	4	5	3	2	"A0A3S1BLT6"	"A0A3S1BLT6_ELYCH"	"Golgi apparatus protein 1"	224	""	""	""
"EGW08_008407"	803	404	399	930	458	472	883	437	446	"A0A3S0ZPH2"	"A0A3S0ZPH2_ELYCH"	"non-specific serine/threonine protein kinase (EC 2.7.11.1)"	2164	""	"protein phosphorylation [GO:0006468]"	"GO:0004674; GO:0005524; GO:0006468"
"EGW08_008408"	35	13	22	31	16	15	23	12	11	"A0A433TQI9"	"A0A433TQI9_ELYCH"	"CUB domain-containing protein"	356	""	""	""
"EGW08_008409"	63	31	32	89	53	36	84	36	48	"A0A433TQQ8"	"A0A433TQQ8_ELYCH"	"CUB domain-containing protein"	300	""	""	"GO:0016020"
"EGW08_008410"	22	13	9	43	21	22	28	16	12	"A0A433TQE4"	"A0A433TQE4_ELYCH"	"Uncharacterized protein"	735	""	""	""
"EGW08_008411"	376	191	185	414	210	204	456	247	209	"A0A3S1BHK6"	"A0A3S1BHK6_ELYCH"	"Fibronectin type-III domain-containing protein"	2675	""	""	""
"EGW08_008412"	74	34	40	116	56	60	88	42	46	"A0A3S1BH55"	"A0A3S1BH55_ELYCH"	"Protein FAM72"	145	""	""	"GO:0005737"
"EGW08_008413"	38	18	20	47	24	23	42	23	19	"A0A433TQE3"	"A0A433TQE3_ELYCH"	"Uncharacterized protein"	115	""	""	"GO:0016020"
"EGW08_008414"	27	13	14	31	18	13	36	25	11	"A0A3S1HPY0"	"A0A3S1HPY0_ELYCH"	"UDENN domain-containing protein"	569	""	""	"GO:0005085; GO:0055037"
"EGW08_008415"	211	110	101	246	103	143	222	106	116	"A0A433TQI5"	"A0A433TQI5_ELYCH"	"FHA domain-containing protein"	971	""	""	"GO:0016020"
"EGW08_008416"	129	64	65	160	76	84	146	77	69	"A0A433TQH0"	"A0A433TQH0_ELYCH"	"Splicing factor 45 (RNA-binding motif protein 17)"	156	""	"mRNA cis splicing, via spliceosome [GO:0045292]"	"GO:0003723; GO:0005654; GO:0005681; GO:0045292"
"EGW08_008417"	420	217	203	536	277	259	498	255	243	"A0A433TQE5"	"A0A433TQE5_ELYCH"	"PRELI/MSF1 domain-containing protein"	191	""	""	"GO:0005758"
"EGW08_008418"	147	85	62	163	85	78	138	80	58	"A0A433TQN4"	"A0A433TQN4_ELYCH"	"MARVEL domain-containing protein"	207	""	""	"GO:0016020"
"EGW08_008419"	85	40	45	96	50	46	98	50	48	"A0A433TQG8"	"A0A433TQG8_ELYCH"	"VPS9 domain-containing protein"	732	""	"vesicle-mediated transport [GO:0016192]"	"GO:0005085; GO:0016192"
"EGW08_008420"	9	6	3	15	8	7	13	5	8	"A0A3S1BLS8"	"A0A3S1BLS8_ELYCH"	"Uncharacterized protein"	508	""	""	""
"EGW08_008421"	274	150	124	352	187	165	284	164	120	"A0A433TQC8"	"A0A433TQC8_ELYCH"	"Agrin"	1678	""	"cell differentiation [GO:0030154]"	"GO:0005509; GO:0030154"
"EGW08_008422"	2	1	1	4	3	1	6	5	1	"A0A3S0ZPG0"	"A0A3S0ZPG0_ELYCH"	"NtA domain-containing protein"	165	""	"G protein-coupled acetylcholine receptor signaling pathway [GO:0007213]; receptor clustering [GO:0043113]"	"GO:0005886; GO:0007213; GO:0043113; GO:0043236; GO:0045202"
"EGW08_008423"	652	335	317	810	408	402	761	403	358	"A0A433TQK1"	"A0A433TQK1_ELYCH"	"Major facilitator superfamily (MFS) profile domain-containing protein"	456	""	""	"GO:0016020; GO:0022857"
"EGW08_008424"	180	86	94	215	114	101	209	102	107	"A0A433TQC7"	"A0A433TQC7_ELYCH"	"Lysozyme g"	148	""	"peptidoglycan catabolic process [GO:0009253]"	"GO:0003796; GO:0009253"
"EGW08_008425"	13	4	9	15	8	7	16	7	9	"A0A3S1BHJ9"	"A0A3S1BHJ9_ELYCH"	"RUN domain-containing protein"	214	""	""	""
"EGW08_008426"	143	68	75	158	79	79	173	94	79	"A0A433TQF9"	"A0A433TQF9_ELYCH"	"Phorbol-ester/DAG-type domain-containing protein"	847	""	""	""
"EGW08_008427"	8	4	4	5	2	3	9	6	3	"A0A3S1BH43"	"A0A3S1BH43_ELYCH"	"Uncharacterized protein"	109	""	""	""
"EGW08_008428"	123	61	62	178	87	91	155	83	72	"A0A3S1HPX1"	"A0A3S1HPX1_ELYCH"	"RRM domain-containing protein"	622	""	"mRNA processing [GO:0006397]"	"GO:0003723; GO:0005634; GO:0006397"
"EGW08_008429"	1	0	1	0	0	0	0	0	0	"A0A3S1A699"	"A0A3S1A699_ELYCH"	"Uncharacterized protein"	107	""	""	""
"EGW08_008430"	119	61	58	115	56	59	116	54	62	"A0A3S0ZVC5"	"A0A3S0ZVC5_ELYCH"	"Uncharacterized protein"	142	""	""	"GO:0016020"
"EGW08_008431"	12	11	1	13	8	5	13	5	8	"A0A3S1C5W6"	"A0A3S1C5W6_ELYCH"	"Methyltransferase-like protein 4"	425	""	"macromolecule methylation [GO:0043414]; nucleic acid metabolic process [GO:0090304]"	"GO:0003676; GO:0008168; GO:0043414; GO:0090304"
"EGW08_008432"	61	36	25	60	34	26	72	43	29	"A0A3S1BAM7"	"A0A3S1BAM7_ELYCH"	"HD domain-containing protein"	223	""	""	""
"EGW08_008433"	24	14	10	23	13	10	24	13	11	"A0A433TQL5"	"A0A433TQL5_ELYCH"	"Uncharacterized protein"	501	""	"protein homooligomerization [GO:0051260]; regulation of monoatomic ion transmembrane transport [GO:0034765]"	"GO:0005249; GO:0008076; GO:0034765; GO:0051260"
"EGW08_008434"	18	12	6	13	7	6	24	12	12	"A0A3S1BH20"	"A0A3S1BH20_ELYCH"	"PDZ domain-containing protein"	491	""	""	"GO:0005794"
"EGW08_008435"	0	0	0	0	0	0	1	0	1	"A0A3S1HPU8"	"A0A3S1HPU8_ELYCH"	"MYND-type domain-containing protein"	354	""	""	"GO:0046872"
"EGW08_008436"	521	249	272	628	303	325	644	327	317	"A0A433TQK8"	"A0A433TQK8_ELYCH"	"Superoxide dismutase (EC 1.15.1.1)"	226	""	""	"GO:0004784; GO:0046872"
"EGW08_008437"	271	116	155	320	151	169	309	172	137	"A0A3S1A686"	"A0A3S1A686_ELYCH"	"Pre-mRNA-splicing regulator WTAP"	588	""	"mRNA methylation [GO:0080009]; mRNA processing [GO:0006397]; regulation of alternative mRNA splicing, via spliceosome [GO:0000381]; RNA splicing [GO:0008380]"	"GO:0000381; GO:0005634; GO:0006397; GO:0008380; GO:0080009"
"EGW08_008438"	14	7	7	7	0	7	10	3	7	"A0A3S0ZVA8"	"A0A3S0ZVA8_ELYCH"	"PTHB1 N-terminal domain-containing protein"	857	""	"interstrand cross-link repair [GO:0036297]"	"GO:0036297; GO:0043240"
"EGW08_008439"	1	0	1	5	3	2	3	3	0	"A0A3S1C5U6"	"A0A3S1C5U6_ELYCH"	"Uncharacterized protein"	186	""	""	""
"EGW08_008440"	422	205	217	497	247	250	452	253	199	"A0A433TQA2"	"A0A433TQA2_ELYCH"	"Coatomer subunit beta (Beta-coat protein)"	956	""	"intracellular protein transport [GO:0006886]; vesicle-mediated transport [GO:0016192]"	"GO:0000139; GO:0005198; GO:0006886; GO:0016192; GO:0030126"
"EGW08_008441"	37	23	14	42	17	25	50	24	26	"A0A3S1BAL1"	"A0A3S1BAL1_ELYCH"	"Anaphase-promoting complex subunit 4 WD40 domain-containing protein"	706	""	""	"GO:0005634"
"EGW08_008442"	41	16	25	58	23	35	41	19	22	"A0A433TQD2"	"A0A433TQD2_ELYCH"	"Uncharacterized protein"	399	""	""	""
"EGW08_008443"	191	97	94	248	147	101	239	123	116	"A0A433TQC6"	"A0A433TQC6_ELYCH"	"NOT2/NOT3/NOT5 C-terminal domain-containing protein"	424	""	"regulation of DNA-templated transcription [GO:0006355]; regulation of stem cell population maintenance [GO:2000036]"	"GO:0006355; GO:0030015; GO:2000036"
"EGW08_008444"	222	122	100	262	149	113	258	150	108	"A0A433TQL3"	"A0A433TQL3_ELYCH"	"J domain-containing protein"	261	""	""	""
"EGW08_008445"	122	113	120	162	141	140	166	152	129	"A0A433TQF2"	"A0A433TQF2_ELYCH"	"26S proteasome non-ATPase regulatory subunit 13 (26S proteasome regulatory subunit RPN9) (26S proteasome regulatory subunit S11) (26S proteasome regulatory subunit p40.5)"	378	""	""	"GO:0000502"
"EGW08_008446"	0	60	51	0	60	59	0	58	57	"A0A3S0ZQZ6"	"A0A3S0ZQZ6_ELYCH"	"Uncharacterized protein"	120	""	""	""
"EGW08_008447"	14	8	6	17	7	10	19	8	11	"A0A433TQB2"	"A0A433TQB2_ELYCH"	"Fibrinogen C-terminal domain-containing protein"	283	""	""	""
"EGW08_008448"	203	94	109	227	114	113	219	120	99	"A0A433TQJ5"	"A0A433TQJ5_ELYCH"	"Arginine kinase"	812	""	"phosphocreatine biosynthetic process [GO:0046314]; phosphorylation [GO:0016310]"	"GO:0004111; GO:0005524; GO:0016310; GO:0046314"
"EGW08_008449"	94	54	40	104	54	50	100	50	50	"A0A433TQI2"	"A0A433TQI2_ELYCH"	"DUF4200 domain-containing protein"	597	""	""	""
"EGW08_008450"	184	96	88	222	101	121	239	111	128	"A0A3S1BLS1"	"A0A3S1BLS1_ELYCH"	"Membrane-associated guanylate kinase, WW and PDZ domain-containing protein 1"	1497	""	""	"GO:0016020"
"EGW08_008451"	1	1	0	2	1	1	0	0	0	"A0A433TQB5"	"A0A433TQB5_ELYCH"	"Uncharacterized protein"	316	""	""	""
"EGW08_008452"	4	1	3	7	2	5	3	0	3	"A0A433TQE1"	"A0A433TQE1_ELYCH"	"Uncharacterized protein"	548	""	""	""
"EGW08_008453"	1	1	0	1	1	0	1	0	1	"A0A3S0ZPE7"	"A0A3S0ZPE7_ELYCH"	"Uncharacterized protein"	206	""	""	""
"EGW08_008454"	0	0	0	0	0	0	0	0	0	"A0A3S1BHI9"	"A0A3S1BHI9_ELYCH"	"Choline/carnitine acyltransferase domain-containing protein"	847	"PATHWAY: Lipid metabolism; fatty acid beta-oxidation. {ECO:0000256|ARBA:ARBA00005005}."	"fatty acid beta-oxidation [GO:0006635]"	"GO:0006635; GO:0016746"
"EGW08_008455"	5	3	2	10	4	6	4	1	3	"A0A3S1BH32"	"A0A3S1BH32_ELYCH"	"Major facilitator superfamily (MFS) profile domain-containing protein"	650	""	""	"GO:0016020; GO:0022857"
"EGW08_008456"	1	0	1	0	0	0	0	0	0	"A0A3S1HPV9"	"A0A3S1HPV9_ELYCH"	"Fibrinogen C-terminal domain-containing protein"	120	""	""	""
"EGW08_008457"	181	98	83	224	116	108	219	110	109	"A0A3S1A693"	"A0A3S1A693_ELYCH"	"Olfactomedin-like domain-containing protein"	643	""	""	""
"EGW08_008458"	0	0	0	0	0	0	1	1	0	"A0A3S0ZVB6"	"A0A3S0ZVB6_ELYCH"	"Uncharacterized protein"	101	""	""	""
"EGW08_008459"	0	0	0	0	0	0	0	0	0	"A0A3S1C5V6"	"A0A3S1C5V6_ELYCH"	"Uncharacterized protein"	135	""	""	""
"EGW08_008460"	0	0	0	0	0	0	0	0	0	"A0A433TQB7"	"A0A433TQB7_ELYCH"	"Reverse transcriptase domain-containing protein"	430	""	""	""
"EGW08_008461"	55	27	28	64	37	27	54	29	25	"A0A3S1BAL7"	"A0A3S1BAL7_ELYCH"	"LEM domain-containing protein"	280	""	""	"GO:0016020"
"EGW08_008462"	97	51	46	111	64	47	133	73	60	"A0A3S0ZR04"	"A0A3S0ZR04_ELYCH"	"Lipocalin/cytosolic fatty-acid binding domain-containing protein"	179	""	""	""
"EGW08_008463"	96	35	61	113	44	69	117	42	75	"A0A433TQC9"	"A0A433TQC9_ELYCH"	"Uncharacterized protein"	448	""	""	""
"EGW08_008464"	7	3	4	9	7	2	8	7	1	"A0A433TQI4"	"A0A433TQI4_ELYCH"	"Uncharacterized protein"	210	""	""	""
"EGW08_008465"	0	10	9	0	8	5	0	11	9	"A0A3S1BLQ3"	"A0A3S1BLQ3_ELYCH"	"Uncharacterized protein"	269	""	""	""
"EGW08_008466"	48	27	40	50	29	34	50	29	41	"A0A3S0ZPC9"	"A0A3S0ZPC9_ELYCH"	"Secreted protein"	157	""	""	""
"EGW08_008467"	0	0	0	5	2	3	1	1	0	"A0A433TQF5"	"A0A433TQF5_ELYCH"	"SMB domain-containing protein"	625	""	""	""
"EGW08_008468"	0	0	0	0	0	0	0	0	0	"A0A3S1BHH0"	"A0A3S1BHH0_ELYCH"	"VWFD domain-containing protein"	675	""	""	""
"EGW08_008469"	1	1	0	4	3	1	1	0	1	"A0A3S1BH08"	"A0A3S1BH08_ELYCH"	"Uncharacterized protein"	168	""	""	""
"EGW08_008470"	13	3	10	31	17	14	30	16	14	"A0A3S1HPT2"	"A0A3S1HPT2_ELYCH"	"receptor protein serine/threonine kinase (EC 2.7.11.30)"	1749	""	"protein phosphorylation [GO:0006468]"	"GO:0004675; GO:0005524; GO:0006468; GO:0016020"
"EGW08_008471"	77	31	46	76	51	25	88	50	38	"A0A3S1A672"	"A0A3S1A672_ELYCH"	"Alkylglycerone-phosphate synthase (Alkyl-DHAP synthase) (EC 2.5.1.26)"	117	"PATHWAY: Glycerolipid metabolism; ether lipid biosynthesis. {ECO:0000256|ARBA:ARBA00004670, ECO:0000256|RuleBase:RU363113}."	"ether lipid biosynthetic process [GO:0008611]"	"GO:0005777; GO:0008609; GO:0008611; GO:0050660"
"EGW08_008472"	174	80	94	208	118	90	171	89	82	"A0A433TQJ0"	"A0A433TQJ0_ELYCH"	"Alkylglycerone-phosphate synthase (Alkyl-DHAP synthase) (EC 2.5.1.26)"	497	"PATHWAY: Glycerolipid metabolism; ether lipid biosynthesis. {ECO:0000256|ARBA:ARBA00004670, ECO:0000256|RuleBase:RU363113}."	"ether lipid biosynthetic process [GO:0008611]"	"GO:0005777; GO:0008609; GO:0008611; GO:0071949"
"EGW08_008473"	64	30	34	76	40	36	72	34	38	"A0A433TQD6"	"A0A433TQD6_ELYCH"	"Endonuclease/exonuclease/phosphatase domain-containing protein"	504	""	"DNA catabolic process [GO:0006308]"	"GO:0004519; GO:0004536; GO:0006308"
"EGW08_008474"	401	206	195	464	258	206	458	259	199	"A0A433TQJ6"	"A0A433TQJ6_ELYCH"	"Major facilitator superfamily (MFS) profile domain-containing protein"	573	""	""	"GO:0016020; GO:0022857"
"EGW08_008475"	209	113	96	244	132	112	212	109	103	"A0A3S0ZV98"	"A0A3S0ZV98_ELYCH"	"Protein kinase domain-containing protein"	900	""	"protein phosphorylation [GO:0006468]"	"GO:0004672; GO:0005524; GO:0006468"
"EGW08_008476"	29	14	15	47	27	20	45	20	25	"A0A3S1C5T9"	"A0A3S1C5T9_ELYCH"	"Uncharacterized protein"	821	""	""	"GO:0005524; GO:0016020; GO:0016887; GO:0140359"
"EGW08_008477"	12	8	4	27	11	16	24	11	13	"A0A3S1BAK2"	"A0A3S1BAK2_ELYCH"	"G-protein coupled receptors family 1 profile domain-containing protein"	307	""	""	"GO:0004930; GO:0016020"
"EGW08_008478"	2	0	2	0	0	0	0	0	0	"A0A3S0ZQY4"	"A0A3S0ZQY4_ELYCH"	"Uncharacterized protein"	326	""	""	"GO:0016020"
"EGW08_008479"	0	0	0	0	0	0	0	0	0	"A0A3S1BLR3"	"A0A3S1BLR3_ELYCH"	"Uncharacterized protein"	245	""	""	"GO:0016020"
